name,address,lat,lon,hours,source,state,phone,website,facility_type,osm_id
Little Lake Grange,,39.4097691,-123.3558629,,osm,,,,food_bank,node/12685483676
Vouluntary Action Center Community Kitchen,,34.4978906,-84.9524552,"Mo-Th 11:00-12:30,17:00-18:00; Fr 11:00-12:30",osm,,+1 706-629-7283,http://www.voluntaryactioncenter.org,soup_kitchen,node/12688678829
Pine Knolls Food Bank,,43.2814748,-73.6356212,,osm,,+1 518-793-7101,,food_bank,node/12691143917
Barbie Mansions Food Pantry,"315 South Durham Street, Baltimore, MD, 21231",39.2872699,-76.5908158,,osm,MD,,,food_bank,node/12697521315
Govans Community Fridge,"5104 York Road, Baltimore, MD, 21212",39.3509296,-76.6109641,,osm,MD,,,food_bank,node/12697521316
Free Pantry,"4248 1/2 Falls Road, Baltimore, MD, 21211",39.3405719,-76.6394021,24/7,osm,MD,,,food_bank,node/12697521318
GBCS,"121 Depot Street, Bennington, VT, 05201",42.8809035,-73.1982081,,osm,VT,,https://gbicsbennington.org/,food_bank,node/12702346349
Mahomet Helping Hands Food Pantry,"203 E. Adams Street, Mahomet, IL, 61853",40.1899697,-88.4059481,,osm,IL,+1-217-493-3178,https://www.mhhfoodpantry.org,food_bank,node/12707915230
Ebenezer Outreach,,39.2799854,-76.6153401,,osm,,,,food_bank,node/12710359719
First Lutheran Church of Plano - Food Pantry,"200 North Center Street, Plano, 60545",41.6647788,-88.5373292,Fr[3] 18:00-19:30,osm,,+1-630-553-0473,,food_bank,node/12723611212
Helmar Lutheran Food Pantry,"11935 Lisbon Road, Newark, 60541",41.5457256,-88.4841918,Fr[2] 17:00-19:00; Mo[4] 15:00-17:00,osm,,+1-815-695-5489,,food_bank,node/12724223947
City Hope,,33.3663631,-111.8237101,,osm,,,,food_bank,node/12724740590
Rams Against Hunger Food Pantry,1251 Mason Street,40.5718095,-105.0792344,"Mo, We, Th 14:00-17:00; Tu 09:00-12:00",osm,,,https://lsc.colostate.edu/slice/community-engagement/rams-against-hunger/,food_bank,node/12726232445
Adams Chapel Food Pantry,"3813 Egerton Road, Baltimore, MD, 21215",39.3282144,-76.6821952,Sa 11:00-13:00,osm,MD,+1-410-542-6200,,food_bank,node/12728650847
All Saints Food Pantry,"4408 Liberty Heights Avenue, Baltimore, MD, 21207",39.330684,-76.6912381,We 11:00-13:00,osm,MD,+1-410-542-0445,,food_bank,node/12728650848
Ames Memorial & Shalom Pantry,"615 Baker Street, Baltimore, MD, 21217",39.3077852,-76.6408412,,osm,MD,+1-410-523-5556,,food_bank,node/12728650849
Bread of Life Ministry,"1501 McCulloh Street, Baltimore, MD, 21217",39.3043401,-76.6296879,,osm,MD,,,food_bank,node/12728650851
Brooklyn Homes Brown Bag Club,"4140 10th Street, Baltimore, MD, 21225",39.2286805,-76.5989624,,osm,MD,+1-410-355-9514,,food_bank,node/12728650852
Mill Creek Community Food Bank,,47.8618715,-122.1742627,,osm,,,,food_bank,node/12730374767
Masbia,"5402 New Utrecht Avenue, 11219",40.6323425,-73.9954444,,osm,,,https://www.masbiaboropark.org,food_bank,node/12732221751
Mission of Love and Hope Food Bank Outreach Center,,41.0637413,-75.0609327,,osm,,,,food_bank,node/12749223242
Northern Illinois Foodbank Indoor Market,"Sandy Hollow Road, Rockford, IL",42.2216892,-89.0758046,,osm,IL,,,food_bank,node/12749273890
Mount Olivet Community Meals,"5025 Knox Avenue South, Minneapolis, MN, 55419",44.9117802,-93.3014556,Th 16:00-17:30,osm,MN,,,soup_kitchen,node/12767087362
First Nations Kitchen Fee Meal,"3044 Longfellow Avenue, Minneapolis, MN, 55404",44.9467205,-93.2464991,Su 16:00-17:00,osm,MN,,https://firstnationskitchen.org,soup_kitchen,node/12767874751
New Creations Ministries Mother Jeanette Frazier Food Shelf,"5144 13th Avenue South, Minneapolis, MN, 55417",44.9091567,-93.2567087,Mo 18:00-19:00,osm,MN,,https://newcreationsministries.com/food-shelf,food_bank,node/12768990010
Buxton Food Cupboard,,43.6490648,-70.5409684,,osm,,,,food_bank,node/12776449115
Helpline House,,47.630509,-122.5190694,,osm,,+1-206-842-7621,https://www.helplinehouse.org/,food_bank,node/12784739025
Integrated Family Community Services,"3370 South Irving Street, Englewood, CO, 80110",39.6564448,-105.0292287,,osm,CO,,https://ifcs.org/,food_bank,node/12786328606
Victor Farmington Food Cupboard,"6548 Anthony Drive, Victor, NY, 14564",42.9758436,-77.3886674,"Mo,We,Fr 09:30-23:15, We,Th 17:30-19:15",osm,NY,+1-585-924-2720,https://vffood.org/,food_bank,node/12793715275
Alden UMC Little Free Food Pantry,,44.881144,-85.27349,,osm,,,,food_bank,node/12800905871
Blue Ridge Area Food Bank,"501 12th Street, Lynchburg, VA, 24504",37.4110911,-79.1434598,,osm,VA,+1 434 845 4099,https://www.brafb.org,food_bank,node/12802892195
Good Samaritan Food Pantry,,37.0867882,-81.8070693,,osm,,,,food_bank,node/12819565831
Pratt Free Market,,39.2864554,-76.5666746,,osm,,,https://www.prattlibrary.org/about-us/diversity-equity-inclusion/dei-projects/pratt-free-market,food_bank,node/12830234892
Burton Food Cupboard,"14558 West Park Street, Burton, OH, 44021",41.4724879,-81.1461052,,osm,OH,,,food_bank,node/12838432873
Clarksville Food Pantry,"103 Woodland Drive, Clarksville, VA, 23927",36.6207103,-78.5722575,"Mo,Sa 09:00-12:00",osm,VA,,https://www.clarksvillefoodpantry.org/,food_bank,node/12840607961
Our Community Hunger Center Inc,,41.3128022,-81.438783,,osm,,,,food_bank,node/12851409544
First Fruits,"225 Goodrich Street, Vassar, MI, 48768",43.3678696,-83.5796433,,osm,MI,,https://www.facebook.com/FirstFruits.HisGlory?mibextid=eHce3h,food_bank,node/12853885163
Hope House Food Bank,"1000 Lincoln Avenue, Oneonta, AL, 35121",33.9569043,-86.4667301,,osm,AL,+1 205-625-4673,,food_bank,node/12865354418
KidsPak,,40.4624794,-105.0795799,,osm,,,https://kidspak.org/,food_bank,node/12874338538
Black Diamond Food Bank,,47.3182828,-122.0054362,"Mo,We 09:00-16:00",osm,,,,food_bank,node/12876200318
L.I.F.E. Church Ministries Food Pantry,,39.2358509,-76.611142,Tu 17:00-18:00,osm,,,,food_bank,node/12887028310
Little Free Pantry,,47.7904271,-122.2744023,,osm,,,,food_bank,node/12902561779
Saturday Mobile Food Truck,,44.9777819,-93.2802864,Sa 17:15+,osm,,,,food_bank,node/12950563096
Pioneer Provisions,,42.7325657,-90.4948556,,osm,,,https://www.uwplatt.edu/department/dining-and-campus-card-office/pioneer-provisions,food_bank,node/12961456127
Mobile Food Pantry at Season’s Park,"951 East 77th Street, Richfield, MN, 55423",44.8629015,-93.2605473,Tu[1] 14:00-15:30,osm,MN,,https://veap.org/series/mobile-food-pantry-at-seasons-park,food_bank,node/12967224077
NW Community Food,,38.9459421,-77.0652515,Su 13:00-15:00,osm,,,https://nwcommunityfood.net,food_bank,node/12972073938
The Storehouse,,47.3668274,-122.1029019,,osm,,,,food_bank,node/12983053640
Richwood Food Pantry,,38.2258222,-80.5308667,,osm,,,,food_bank,node/12988374976
Resource Center of Hope,,38.2253131,-80.5324592,,osm,,,,food_bank,node/12993208957
ICNARelief,,38.6917229,-90.3948189,,osm,,,,food_bank,node/13010048314
The Giving Plate,,44.03188,-121.3075545,We 14:00-18:00; Th-Fr 10:00-16:00; Sa 10:00-14:00,osm,,,,food_bank,node/13016346701
Broken Arrow Church of Christ Food Pantry,,36.0589492,-95.7847961,,osm,,,,food_bank,node/13019796700
Chambersburg Food Bank,"533 South Main Street, Chambersburg, PA, 17201",39.9294948,-77.6638399,,osm,PA,,,food_bank,node/13028841442
Bond Hill Food Pantry,"1626 Anita Place, Cincinnati, OH, 45237",39.1752934,-84.4694647,,osm,OH,,,food_bank,node/13039697835
Barnstead Food Pantry,,43.3400736,-71.2630341,,osm,,,,food_bank,node/13039788265
Ithaca Kitchen Cupboard,"150 North Albany Street, Ithaca, NY, 14850",42.439839,-76.501921,,osm,NY,,,food_bank,node/13059510255
"Nederland Food Pantry, Clothing Closet and Community Gardens","196 W 1st ST, Nederland, CO, 80466",39.9616708,-105.5121663,Tu 10:00-15:00; Th 10:00-13:00; Sa 10:00-12:00,osm,CO,+1-720-418-0892,https://www.nederlandfoodpantry.org/,food_bank,node/13075078988
The Storehouse,106 Broadway Boulevard Southeast,35.0832057,-106.6442926,,osm,,,,food_bank,node/13086735646
Vegan Chef Collective,1697 Lafond Avenue,44.9604985,-93.1719112,"Mo,We,Fr-Su off; Tu 11:00-20:00; Th 13:00-15:00,17:00-20:00",osm,,,,soup_kitchen,node/13087589537
Divine Sent Food Cupboard,"198 Barnsley Road, Oxford, PA, 19363",39.7624634,-75.9899913,Tu 09:15-12:00; We 19:15-18:30,osm,PA,+1 610-932-3377,https://www.divinesent.org/,food_bank,node/13109126077
Saint Paul's Food Pantry,"261 South 900 East, Salt Lake City, UT, 84102",40.7634698,-111.8647722,Sa 09:00-13:00,osm,UT,,https://www.stpauls-slc.org/pantry,food_bank,node/13117501208
Greencastle/Antrim Food Pantry,"57 West Baltimore Street, Greencastle, PA, 17225",39.7905524,-77.7292791,,osm,PA,,,food_bank,node/13130914447
Bountiful Blessings Food Pantry,"1400 Warm Spring Road, Chambersburg, PA",39.903492,-77.7162516,,osm,PA,,,food_bank,node/13131069611
Bountiful Blessings @ St James AME,"510 South Main Street, Chambersburg, PA, 17201",39.930005,-77.6627501,,osm,PA,+1-717-264-4225,,food_bank,node/13131069636
Falling Spring Presbyterian Church Food Pantry,"221 North Main Street, Chambersburg, PA, 17201",39.9399239,-77.6614787,,osm,PA,+1-717-264-5715,,food_bank,node/13131069637
First United Methodist Church Food Pantry,"225 South 2nd Street, Chambersburg, PA",39.9335719,-77.6606046,,osm,PA,+1-717-263-8491,,food_bank,node/13131069638
Ballard Vale Food Pantry,,42.6301364,-71.1635414,,osm,,,https://www.villagefoodhub.org/pantry-program.html,food_bank,node/13138332596
Basic Needs Center,,47.0734546,-122.975841,,osm,,,,food_bank,node/13140369766
Saint James Food Bank,"7486 South Union Park Avenue, Midvale, UT, 84047",40.6148264,-111.8595571,"Su[2,4] 13:00-15:00",osm,UT,,https://www.stjamesutah.com/stjamesfoodbank,food_bank,node/13161553415
MOSAIC Inter-Faith Ministries Manna Pantry,"20 West 2700 South, South Salt Lake, UT, 84115",40.712782,-111.8916668,Mo 08:00-15:00; Tu-Th 10:00-15:00,osm,UT,+1 801-588-0139;+1 877-388-5778;+1 801-721-2641,https://www.lssu.org/,food_bank,node/13166901214
MOSAIC Inter-Faith Ministries Manna Market,"2797 South 200 East, South Salt Lake, UT, 84115",40.7106605,-111.8842202,Tu-Th 08:00-10:00,osm,UT,+1 801-588-0139;+1 877-388-5778;+1 801-721-2641,https://www.lssu.org/,food_bank,node/13166901262
Somali Community Self-Management Agency Food Pantry,"1578 West 1700 South, Salt Lake City, UT, 84104",40.7335206,-111.9351604,,osm,UT,+1 801-487-0822,https://somcsma.org/foodpantry,food_bank,node/13167022061
Micro Pantry: Cary Square @ Temple Emmanuel,"60 Tudor Street, Chelsea, MA, 02150",42.3982523,-71.0303885,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13168033122
Cultivate Food Rescue,,41.6817808,-85.8891672,,osm,,,https://cultivatefoodrescue.com/elkhart,food_bank,node/13182369622
The Pantry,,42.885359,-85.6278682,,osm,,,,food_bank,node/13226440277
SWEM Community Services,"1049 Wegman Road, Rochester, NY, 14624",43.1490202,-77.7125396,Mo-Fr 10:30-13:30,osm,NY,+1 585-235-4491,,food_bank,node/13226828196
Eastside Ministries of Fort Worth,"5929 East Lancaster Avenue, Fort Worth, TX, 76112",32.7362689,-97.2284662,Mo-Fr 08:00-12:00,osm,TX,+1-817-446-3278,https://eastsidecommunityassistance.com/,food_bank,node/13232201349
Our Daily Bread Food Pantry,,25.9348706,-81.698506,,osm,,,,food_bank,node/13252322140
UMOS South Side Food Pantry,"2701 South Chase Avenue, Milwaukee, WI, 53207",42.9949137,-87.9133809,,osm,WI,,https://www.umos.org/food-pantry/,food_bank,node/13253330436
Niles Township Food Pantry,"8341 Lockwood Avenue, Skokie, IL, 60077",42.0329266,-87.7589831,,osm,IL,,,food_bank,node/13256154959
Gathering Meal at Mount Carmel,"8421 West Center Street, Milwaukee, WI, 53222",43.0682357,-88.0177698,,osm,WI,,https://www.mountcarmelchurch.org/serve-our-community,soup_kitchen,node/13259772273
St. Rose Food Pantry,"540 North 31st Street, Milwaukee, WI, 53208",43.0370262,-87.9520972,,osm,WI,+1 414 342 1778,https://www.stmichael-strose.org/food-pantry-and-clothing,food_bank,node/13259791757
Unity Food Pantry,"1007 East Oklahoma Avenue, Milwaukee, WI, 53207",42.9880822,-87.8963216,,osm,WI,+1-414-744-6311,https://www.unitymilwaukee.org/outreach.html,food_bank,node/13259795773
Souls Harbor Baptist Church Food Pantry,"3800 South Howell Avenue, Milwaukee, WI, 53207",42.975469,-87.9091587,,osm,WI,+1-414-342-1234,https://www.shbcmilwaukee.com/ministries/,food_bank,node/13259810402
Brentwood Church of Christ Food Pantry,"6425 North 60th Street, Milwaukee, WI, 53223",43.1356511,-87.9864496,,osm,WI,+1 414 353 6757,https://www.brentwoodcoc.com/eventnews/food-pantry,food_bank,node/13259861997
Micro Pantry: Iglesia La Luz de Cristo / SELAH Resource Center,"738 Broadway, Chelsea, MA, 02150",42.3966371,-71.0276073,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13265241934
Micro Pantry: CAPIC Head Start,"67 Crescent Avenue, Chelsea, MA, 02150",42.3951698,-71.0281504,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13265241935
Micro Pantry: Early Learning Center,"99 Hawthorn Street, Chelsea, MA, 02150",42.3897303,-71.0348491,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13265241936
Micro Pantry: Jordan Boys and Girls Club / Highland Park,"30 Willow Street, Chelsea, MA, 02150",42.3874758,-71.0272612,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13265241937
Micro Pantry: Senior Living at Bellingham Hill,"100 Bellingham Street, Chelsea, MA, 02150",42.3915161,-71.02927,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13265241938
Crossroads Urban Center Downtown Pantry,"347 South 400 East, Salt Lake City, UT, 84111",40.7616004,-111.8792777,Mo-Fr 09:00-17:00,osm,UT,+1 801-364-7765;+1 888-747-8482,https://www.crossroadsurbancenter.org/downtown.html,food_bank,node/13266310497
The Rock Food Pantry,,36.0050449,-106.0633948,,osm,,+1-505-753-2094,https://therockchristianfellowshipblog.wordpress.com/,food_bank,node/13270527591
Standish Food Pantry,,43.7585871,-70.5278823,Mo 09:30-11:00; We 16:00-18:30,osm,,+1 207-358-0359,,food_bank,node/13270607795
Furrbaby Food Pantry,"1603 Northwest Boulevard, Georgetown, TX, 78628",30.6581408,-97.6779569,,osm,TX,,,food_bank,node/13274608013
Micro Pantry: Washington Park,"Washington Avenue, Chelsea, MA, 02150",42.4058015,-71.0354382,24/7,osm,MA,,https://healthychelsea.org/food-security/,food_bank,node/13279780781
Collinsville Food Pantry,,38.6738407,-90.0186578,Mo-Fr 09:00-14:00,osm,,,,food_bank,node/13289945248
Lilian S. Besore Memorial Library Minni Food Pantry,"305 East Baltimore Street, Greencastle, PA, 17225",39.7884697,-77.7218851,,osm,PA,,,food_bank,node/13295858756
Salvation Army Renton Rotary Food Bank & Service Center,,47.4840444,-122.2140202,,osm,,,,food_bank,node/13298251109
La Habra Community Care Center- Food Distribution Center,,33.9286543,-117.9529469,,osm,,,,food_bank,node/13321349306
9 Million Reasons,,40.7541284,-73.9371589,,osm,,,https://9millionreasons.nyc/,soup_kitchen,node/13325175365
Bishop's Storehouse,,33.6370119,-112.2065132,,osm,,,,food_bank,node/13329491705
Fishes & Loaves Pantry,"2422 West Patapsco Avenue, Baltimore, MD, 21230",39.2527077,-76.6504688,,osm,MD,,https://www.flpbaltimore.org/,food_bank,node/13348079561
Colquitt County Food Bank,"120 3rd Street Northeast, Moultrie, GA, 31768",31.1816834,-83.784862,Mo-Fr 09:00-11:00; Sa[1] 09:00-11:00,osm,GA,,https://colquittfoodbank.org/,food_bank,node/13358721333
Food Pantry of Gilchrist County Inc.,,29.613749,-82.8178385,,osm,,,,food_bank,node/13379089528
Falcon Market,,42.6673332,-73.7824244,,osm,,,https://www.albanyschools.org/schools/albanyhigh/falcon-market,food_bank,node/13381864071
Daily Bread Soup Kitchen,"116 North First Street, Champaign, IL, 61820",40.1168771,-88.23859,Su-Sa 10:30-12:30,osm,IL,+1-217- 607-1418,https://dailybreadsoupkitchen.com/,food_bank,node/13385632256
Greater Grace Food Pantry,,39.3147138,-76.5425053,,osm,,,https://ggwo.org/foodpantry/,food_bank,node/13396270776
Free Store Wilkinsburg,"619 Penn Avenue, 15221",40.4439213,-79.8851068,,osm,,+1-412-436-9836,https://freestorewilkinsburg.org/,food_bank,node/13396839302
Central Pennsylvania Food Bank - Harrisburg Branch,"3908 Corey Road, Harrisburg, PA, 17109",40.2738756,-76.8224105,,osm,PA,,,food_bank,node/13409990586
Back Mountain Food Pantry,,41.3001733,-75.9311174,,osm,,,,food_bank,node/13414578480
Western Fairfax Christian Ministries,5948 Centreville Crest Lane,38.8378387,-77.434097,,osm,,,,food_bank,node/13418250627
Santa Clara Valley Hospice,"217 North 10th Street, Santa Paula, CA, 93060",34.3564759,-119.0609206,,osm,CA,,,food_bank,node/13420659798
Sky Valley Food Bank,,47.8499709,-121.9796075,,osm,,,,food_bank,node/13433519927
Mabton Food Bank,,46.21007,-119.9994724,,osm,,,,food_bank,node/13451205121
DuBois Area Food Pantry,,41.1299608,-78.7573096,,osm,,,,food_bank,node/13456446712
Just Basics Food Pantry,"79 Barre Street, Montpelier, VT, 05602",44.2563822,-72.5741281,"Tu,Th, Sa 10:00-12:00",osm,VT,,https://www.justbasicsvt.org/,food_bank,node/13461479027
Buckeye Food Alliance,,39.9947406,-83.0143387,,osm,,,,food_bank,node/13463216053
"Loaves and Fishes Community Services, Aurora Hub","580 #1200 Exchange Avenue, 60504",41.7680183,-88.2238415,,osm,,,,food_bank,node/13482783101
Care for Real,"5840 North Broadway, Chicago, IL, 60660",41.9881646,-87.6605215,,osm,IL,,https://careforreal.org/,food_bank,node/13500770556
CHIP-IN,,42.1342953,-71.9688365,Sa[3] 09:00-12:00,osm,,+1 508-248-3292,http://charltonfoodpantry.org/,food_bank,node/13503041586
"Banco se Alimentos Puerto Rico, Inc.","Calle 272, Carolina",18.4145987,-65.988102,,osm,,,https://alimentospr.org/,food_bank,node/13505155508
North Hudson Community Action Corporation,"7007 Polk Street, Guttenberg, NJ, 07093",40.7972905,-74.0123915,,osm,NJ,+1-201-210-0333 x22105,https://nhcac.org/services/social-services/emergency-assistance-department/,food_bank,node/13507575448
Wake Relief,"4 North Blount Street, Raleigh, NC, 27601",35.7806725,-78.6361168,Mo-Tu 13:00-15:00; We 10:00-12:00,osm,NC,+19193078748,https://wakerelief.org/,food_bank,node/13507725473
Woodcliff Community Church Food Pantry,"7605 Palisade Avenue, North Bergen, NJ, 07047",40.7991962,-74.0060917,,osm,NJ,+1-201-869-4555,https://www.woodcliff.org,food_bank,node/13511136750
Monthly Food Distribution,,39.2902648,-76.5699018,,osm,,,https://www.breathofgodlc.org/howtohelp,food_bank,node/13522801170
The Market,,48.1108316,-123.3663834,"We-Fr 02:00-18:00,11:00-14:00; Su-Tu off",osm,,,,food_bank,node/13527423834
Wesley Food Pantry,"2400 West Bradley Avenue, Champaign, IL, 61821",40.1326831,-88.2911679,We 13:00-15:00,osm,IL,+1-217-344-1120,https://www.parkland.edu/Main/About-Parkland/Department-Office-Directory/Student-Life/Student-Life-Resources/Wesley-Food-Pantry,food_bank,node/13527471881
Allston-Brighton Food Pantry,"404 Washington Street, Brighton, MA, 02135",42.3488309,-71.1551519,,osm,MA,,https://abfoodpantry.com/,food_bank,node/13530066941
Ginny's Helping Hand,,42.5261038,-71.7573967,,osm,,,,food_bank,node/13537292673
Market to HOPE,3370 Sarah Street,30.0468305,-94.1196825,"Mo,We 09:00-15:00; Tu 07:00-14:00; Th 10:00-18:00; Fr 10:00-14:00; Sa-Su off",osm,,+1-409-924-4435,,food_bank,node/13544497964
Salvation Army Food Pantry,,39.6353254,-78.7523349,"Mo, We, Fr 14:00-16:00",osm,,,https://cumberland.salvationarmypotomac.org/,food_bank,node/13546578862
Warroad Food Pantry,,48.9048506,-95.3193564,,osm,,,,food_bank,node/13551139062
Husky Food Pantry,,47.1181451,-88.5461124,"""By volunteer availability""",osm,,,,food_bank,node/13556248782
Montezuma Food Pantry,"501 North Front Street, Montezuma, IA, 50171-1089",41.5899896,-92.5282195,,osm,IA,+16416233275,,food_bank,node/13575800962
Trinity Pantry,"5448 Broadway Street, Lancaster, NY, 14086",42.9004156,-78.6686034,,osm,NY,+1-716-683-1111,https://trinity-lancaster.org/trinity-pantry/,food_bank,node/13588449250
